graph_name,vertices,edges,dat_file,dat_file_s_id,tokens,independent_sets,reconfiguration_sequence_length,pw_opt,pw_heur,pw_orig,cpu_time_opt,cpu_time_heur,cpu_time_orig,wallclock_time_opt,wallclock_time_heur,wallclock_time_orig,max_memory_opt,max_memory_heur,max_memory_orig,zdd_time_opt,zdd_time_heur,zdd_time_orig,zdd_size_opt,zdd_size_heur,zdd_size_orig,solved?_opt,solved?_heur,solved?_orig,error_opt,error_heur,error_orig,cpu_time_opt_preprocess,cpu_time_heur_preprocess,wallclock_time_opt_preprocess,wallclock_time_heur_preprocess,max_memory_opt_preprocess,max_memory_heur_preprocess,solved?_opt_preprocess,solved?_heur_preprocess
grid100x100,10000,19800,grid100x100_02_7191,244,4999,,,,100,100,,0.089999996,0.089999996,,0.1,0.09,,41204,41204,,,,,,,0,-1,-1,,The number of vertices,The number of vertices,,53.3,,48.39,,58499924,0,1
grid100x100,10000,19800,grid100x100_03_4887,245,4998,,,,100,100,,0.1,0.089999996,,0.1,0.09,,41204,41204,,,,,,,0,-1,-1,,The number of vertices,The number of vertices,,53.3,,48.39,,58499924,0,1
grid100x100,10000,19800,grid100x100_04_0664,246,4999,,,,100,100,,0.089999996,0.08,,0.1,0.09,,41204,41204,,,,,,,0,-1,-1,,The number of vertices,The number of vertices,,53.3,,48.39,,58499924,0,1
grid200x200,40000,79600,grid200x200_01_8265,247,19998,,,,200,200,,0.39000002,0.37,,0.4,0.38,,71544,71544,,,,,,,0,-1,-1,,The number of vertices,The number of vertices,,3612.91,,3506.21,,649248052,0,1
grid200x200,40000,79600,grid200x200_02_2458,248,19999,,,,200,200,,0.4,0.37,,0.41,0.38,,71544,71544,,,,,,,0,-1,-1,,The number of vertices,The number of vertices,,3612.91,,3506.21,,649248052,0,1
grid200x200,40000,79600,grid200x200_03_0743,249,19999,,,,200,200,,0.4,0.37,,0.41,0.37,,71548,72576,,,,,,,0,-1,-1,,The number of vertices,The number of vertices,,3612.91,,3506.21,,649248052,0,1
grid200x200,40000,79600,grid200x200_04_2816,250,19998,,,,200,200,,0.4,0.36,,0.41,0.37,,71804,73588,,,,,,,0,-1,-1,,The number of vertices,The number of vertices,,3612.91,,3506.21,,649248052,0,1
hc-power-11,21,28,hc-power-11_01,251,9,12351,22,4,4,6,0.01,0.0,0.01,0.01,0.01,0.01,31988,33012,33012,0.000616,0.000616,0.00063,56,56,92,1,1,1,,,,1.86,1.92,1.82,1.82,4788248,4793092,1,1
hc-power-12,36,51,hc-power-12_01,252,15,7636103,71,5,5,6,0.02,0.02,0.02,0.02,0.02,0.02,33012,31984,31984,0.001567,0.00158,0.001863,118,118,174,1,1,1,,,,1.89,1.95,1.83,1.84,4791608,4794184,1,1
hc-square-01,14,18,hc-square-01_01,253,6,574,13,3,3,4,0.01,0.0,0.01,0.01,0.01,0.01,33012,31988,33012,0.000308,0.000313,0.000306,26,26,32,1,1,1,,,,1.85,1.94,1.81,1.84,4786472,4794176,1,1
hc-square-02,24,33,hc-square-02_01,254,10,42630,32,4,4,4,0.01,0.0,0.01,0.01,0.01,0.01,33012,31984,33012,0.00077,0.000748,0.00075,54,54,58,1,1,1,,,,1.84,1.93,1.81,1.82,4788436,4794240,1,1
hc-toyno-01,6,9,hc-toyno-01_01,255,2,15,1,3,3,3,0.0,0.0,0.0,0.01,0.01,0.01,31988,33012,30964,0.000134,0.000134,0.000136,8,8,8,1,1,1,,,,1.84,1.95,1.8,1.85,4783488,4798092,1,1
hc-toyyes-01,7,7,hc-toyyes-01_01,256,3,31,4,2,2,2,0.0,0.0,0.01,0.01,0.01,0.01,33012,31992,33016,0.000106,0.000104,0.000105,8,8,10,1,1,1,,,,1.81,1.9,1.77,1.81,4786452,4791956,1,1
hc-power-004-002,64,95,hc-power-004-002_01,257,26,1113597391920,363,5,5,5,0.2,0.2,0.21000001,0.21,0.21,0.21,33012,33012,34036,0.004711,0.004702,0.004752,262,262,250,1,1,1,,,,1.93,1.95,1.83,1.83,4815128,4796188,1,1
hc-power-005-002,79,118,hc-power-005-002_01,258,32,687998789526551,784,5,5,5,0.69,0.68,0.67,0.69,0.69,0.68,36084,36084,36088,0.006916,0.006919,0.007082,332,332,316,1,1,1,,,,1.97,1.96,1.84,1.83,4812900,4795156,1,1
hc-power-006-002,94,141,hc-power-006-002_01,259,38,425056971938806982,1637,5,5,5,2.13,2.13,2.1000001,2.15,2.15,2.11,41204,40180,41204,0.009681,0.009598,0.009796,402,402,382,1,1,1,,,,2.08,1.95,1.88,1.83,4829576,4796364,1,1
hc-power-007-002,109,164,hc-power-007-002_01,260,44,262607190795765425815,3354,5,5,5,6.16,6.18,6.0899997,6.18,6.21,6.11,79604,79748,81264,0.012678,0.01285,0.012778,472,472,448,1,1,1,,,,2.12,2.02,1.89,1.85,4841812,4798272,1,1
hc-power-008-002,124,187,hc-power-008-002_01,261,50,162243043192809350629208,6799,5,5,5,16.73,16.710001,16.449999,16.77,16.75,16.49,159568,158632,161664,0.016622,0.016437,0.016583,542,542,514,1,1,1,,,,2.18,2.01,1.93,1.83,4861528,4797172,1,1
hc-power-009-002,139,210,hc-power-009-002_01,262,56,100236421495919298704585535,13700,5,5,5,44.1,44.2,43.21,44.19,44.28,43.28,321992,320928,327648,0.021078,0.021024,0.020928,612,612,580,1,1,1,,,,2.29,2.01,1.95,1.84,4887036,4799300,1,1
hc-power-010-002,154,233,hc-power-010-002_01,263,62,61927710406463170775241686526,27513,5,5,5,112.44,113.07,109.85,112.630005,113.259995,110.03,651848,653224,1121196,0.025381,0.025391,0.025654,682,682,646,1,1,1,,,,2.38,2.02,1.99,1.85,4915064,4798532,1,1
hc-power-011-002,169,256,hc-power-011-002_01,264,68,38259958395890004445076194998031,55150,5,5,5,282.47,281.24,273.69,282.9,281.66998,274.14,1318692,1320472,2263572,0.030769,0.030724,0.030621,752,752,712,1,1,1,,,,2.5,2.05,2.05,1.86,4960492,4798288,1,1
hc-power-012-002,184,279,hc-power-012-002_01,265,74,23637631794351951224765884378156416,110435,5,5,5,695.64996,695.93,668.43,696.67,696.94,669.44,2676836,2674828,4562532,0.036062,0.036186,0.036509,822,822,778,1,1,1,,,,2.6100000000000003,2.03,2.11,1.85,4996540,4800448,1,1
hc-power-013-002,199,302,hc-power-013-002_01,266,80,14603717836383728549736459587959249895,221016,5,5,5,1681.34,1685.26,1627.11,1683.67,1687.62,1629.46,5416108,5416240,9184776,0.041881,0.041857,0.042384,892,892,844,1,1,1,,,,2.8200000000000003,2.05,2.21,1.85,5054560,4815332,1,1
hc-power-014-002,214,325,hc-power-014-002_01,267,86,9022417156682815492520665863912956245046,442189,5,5,5,4071.8499,4057.7,3883.5,4077.0,4063.0,3888.0,10997104,10997524,18562968,0.048151,0.048762,0.048404,962,962,910,1,1,1,,,,3.0700000000000003,2.09,2.34,1.85,5131632,4805476,1,1
hc-power-015-002,229,348,hc-power-015-002_01,268,92,5574197766708031179445012038756188664562183,884546,5,5,5,9586.22,9586.101,9189.52,9600.0,9600.0,9203.0,36920780,36920520,37375812,0.055598,0.055495,0.056312,1032,1032,976,0,0,1,,,,3.12,2.09,2.41,1.87,5206372,4807548,1,1
hc-power-016-002,244,371,hc-power-016-002_01,269,98,3443831093462389356374187356733005542648388264,,5,5,5,9582.81,9583.16,9582.67,9600.0,9600.0,9600.0,68139420,68170408,69214320,0.063638,0.063084,0.063419,1102,1102,1042,0,0,0,,,,3.14,2.11,2.45,1.86,5286080,4809660,1,1
hc-power-017-002,259,394,hc-power-017-002_01,270,104,2127655511458921906699036812684863553827095067151,,5,5,5,9577.699,9577.7295,9577.029,9600.0,9600.0,9600.0,73441420,73609108,134146576,0.072397,0.072573,0.072823,1172,1172,1108,0,0,0,,,,3.43,2.13,2.62,1.86,5391048,4810624,1,1
hc-power-018-002,274,417,hc-power-018-002_01,271,110,1314500581644442308054917054661833384029658065341294,,5,5,5,9577.68,9578.16,9577.569,9600.0,9600.0,9600.0,135195152,135166016,136571532,0.080897,0.080841,0.081431,1242,1242,1174,0,0,0,,,,3.3200000000000003,2.18,2.6,1.89,5509948,4819180,1,1
hc-power-019-002,289,440,hc-power-019-002_01,272,116,812120087033618215897164092207942923928586126523583359,,5,5,5,9577.67,9577.36,9576.78,9600.0,9600.0,9600.0,138096408,138049980,139603360,0.090231,0.090186,0.090603,1312,1312,1240,0,0,0,,,,3.57,2.17,2.72,1.9,5639276,4818740,1,1
hc-power-020-002,304,463,hc-power-020-002_01,273,122,501741151714369915506768957681239053884548329894829212368,,5,5,5,9577.561,9577.02,9577.37,9600.0,9600.0,9600.0,139392424,139422852,140813164,0.099325,0.098605,0.098703,1382,1382,1306,0,0,0,,,,3.82,2.17,2.91,1.87,5780508,4819684,1,1
queen008x008,64,728,queen008x008_01_4136,274,7,118969,14,45,47,57,9.179999,7.89,28.59,9.2,7.91,28.66,582080,557360,2273252,8.933682,7.657689,28.049179,17366,16607,20243,1,1,1,,,,2.94,2.02,2.2,1.85,5157160,4800356,1,1
queen008x008,64,728,queen008x008_02_8804,275,7,118969,15,45,47,57,9.2,7.91,28.6,9.23,7.93,28.67,581564,557912,2272732,8.962248,7.671133,28.06275,17366,16607,20243,1,1,1,,,,2.94,2.02,2.2,1.85,5157160,4800356,1,1
queen008x008,64,728,queen008x008_03_8723,276,7,118969,15,45,47,57,9.18,7.8900003,28.58,9.21,7.92,28.66,580600,556400,2273140,8.939802,7.664033,28.054008,17366,16607,20243,1,1,1,,,,2.94,2.02,2.2,1.85,5157160,4800356,1,1
queen008x008,64,728,queen008x008_04_4441,277,7,118969,15,45,47,57,9.18,7.89,28.51,9.21,7.91,28.58,582200,557096,2272596,8.942427,7.65337,27.968152,17366,16607,20243,1,1,1,,,,2.94,2.02,2.2,1.85,5157160,4800356,1,1
queen010x010,100,1470,queen010x010_01_0612,278,9,7535369,21,72,74,91,2558.0,2285.9502,5079.83,2565.07,2290.74,5090.0,137422064,136442588,292771036,2556.052592,2281.628329,5082.423984,523184,510361,628749,1,1,1,,,,90.66,2.09,80.12,1.86,58803488,4802652,1,1
queen010x010,100,1470,queen010x010_02_5832,279,9,7535369,21,72,74,91,2554.7102,2285.3,5090.3203,2561.85,2290.12,5101.0,137420320,136441688,292771744,2552.803212,2280.963212,5092.807879,523184,510361,628749,1,1,1,,,,90.66,2.09,80.12,1.86,58803488,4802652,1,1
queen010x010,100,1470,queen010x010_03_7635,280,9,7535369,21,72,74,91,2571.4602,2280.32,5032.79,2578.73,2284.96,5043.0,137420348,136442680,292771740,2569.722992,2275.867654,5035.386939,523184,510361,628749,1,1,1,,,,90.66,2.09,80.12,1.86,58803488,4802652,1,1
queen010x010,100,1470,queen010x010_04_2943,281,9,7535369,21,72,74,91,2554.6,2284.21,5125.12,2561.85,2289.07,5136.0,137420292,136442588,292771740,2552.911958,2279.961213,5127.9396,523184,510361,628749,1,1,1,,,,90.66,2.09,80.12,1.86,58803488,4802652,1,1
queen020x020,400,12540,queen020x020_01_7075,282,19,,,,302,381,,1796.74,1796.37,,1800.45,1800.49,,137557468,144572576,,,,,,,0,0,0,,,,,2.91,,2.0,,4876344,0,1
queen020x020,400,12540,queen020x020_02_4815,283,19,,,,302,381,,1796.66,1796.3601,,1800.45,1800.48,,137624276,144376392,,,,,,,0,0,0,,,,,2.91,,2.0,,4876344,0,1
queen020x020,400,12540,queen020x020_03_8667,284,19,,,,302,381,,1796.8,1796.36,,1800.45,1800.48,,137492164,144474296,,,,,,,0,0,0,,,,,2.91,,2.0,,4876344,0,1
queen020x020,400,12540,queen020x020_04_0961,285,19,,,,302,381,,1796.66,1796.38,,1800.45,1800.48,,137590664,144572092,,,,,,,0,0,0,,,,,2.91,,2.0,,4876344,0,1
queen030x030,900,43210,queen030x030_01_3761,286,29,,,,699,871,,1796.7201,1796.71,,1800.54,1800.84,,136907848,236075880,,,,,,,0,0,0,,,,,3.4000000000000004,,2.4,,5105796,0,1
queen030x030,900,43210,queen030x030_02_4963,287,29,,,,699,871,,1796.64,1796.74,,1800.52,1800.83,,136907848,265872236,,,,,,,0,0,0,,,,,3.4000000000000004,,2.4,,5105796,0,1
queen030x030,900,43210,queen030x030_03_7394,288,29,,,,699,871,,1796.6901,1796.7201,,1800.55,1800.85,,136908632,232321160,,,,,,,0,0,0,,,,,3.4000000000000004,,2.4,,5105796,0,1
queen030x030,900,43210,queen030x030_04_9144,289,29,,,,699,871,,1796.6699,1796.76,,1800.52,1800.84,,136907848,265872232,,,,,,,0,0,0,,,,,3.4000000000000004,,2.4,,5105796,0,1
queen040x040,1600,103480,queen040x040_01_6291,290,39,,,,1260,1561,,1796.86,1796.96,,1800.69,1801.05,,138206060,264337460,,,,,,,0,0,0,,,,,5.0,,3.72,,5798188,0,1
queen040x040,1600,103480,queen040x040_02_9487,291,39,,,,1260,1561,,1796.69,1796.9601,,1800.6,1801.07,,138370688,264414316,,,,,,,0,0,0,,,,,5.0,,3.72,,5798188,0,1
queen040x040,1600,103480,queen040x040_03_7037,292,39,,,,1260,1561,,1796.74,1797.02,,1800.64,1801.06,,138206392,264338424,,,,,,,0,0,0,,,,,5.0,,3.72,,5798188,0,1
queen040x040,1600,103480,queen040x040_04_8369,293,39,,,,1260,1561,,1796.77,1796.9501,,1800.56,1801.05,,138340000,264416012,,,,,,,0,0,0,,,,,5.0,,3.72,,5798188,0,1
queen050x050,2500,203350,queen050x050_01_6006,294,49,,,,2000,2451,,1796.8,1797.16,,1800.77,1801.26,,137126868,269195720,,,,,,,0,0,0,,,,,11.44,,10.26,,7883228,0,1
queen050x050,2500,203350,queen050x050_02_6166,295,49,,,,2000,2451,,1796.76,1797.17,,1800.71,1801.24,,137175820,269195348,,,,,,,0,0,0,,,,,11.44,,10.26,,7883228,0,1
queen050x050,2500,203350,queen050x050_03_0562,296,49,,,,2000,2451,,1796.77,1797.21,,1800.69,1801.27,,137176220,269195804,,,,,,,0,0,0,,,,,11.44,,10.26,,7883228,0,1
queen050x050,2500,203350,queen050x050_04_9047,297,49,,,,2000,2451,,1796.91,1797.17,,1800.76,1801.24,,137146452,268941836,,,,,,,0,0,0,,,,,11.44,,10.26,,7883228,0,1
queen060x060,3600,352820,queen060x060_01_8336,298,59,,,,2889,3541,,1797.04,1797.14,,1800.88,1801.2,,137236916,268304608,,,,,,,0,0,0,,,,,33.12,,31.99,,12828596,0,1
queen060x060,3600,352820,queen060x060_02_6710,299,59,,,,2889,3541,,1796.9901,1797.33,,1800.78,1801.35,,137308656,268054508,,,,,,,0,0,0,,,,,33.12,,31.99,,12828596,0,1
queen060x060,3600,352820,queen060x060_03_1394,300,59,,,,2889,3541,,1796.99,1797.48,,1800.85,1801.42,,137306100,267989684,,,,,,,0,0,0,,,,,33.12,,31.99,,12828596,0,1
queen060x060,3600,352820,queen060x060_04_3799,301,59,,,,2889,3541,,1796.89,1797.4401,,1800.74,1801.43,,137321884,267990748,,,,,,,0,0,0,,,,,33.12,,31.99,,12828596,0,1
queen070x070,4900,561890,queen070x070_01_1828,302,69,,,,3905,4831,,1797.0901,1797.61,,1800.99,1801.57,,137576108,270279604,,,,,,,0,0,0,,,,,74.89999999999999,,73.78,,23390396,0,1
queen070x070,4900,561890,queen070x070_02_8683,303,69,,,,3905,4831,,1797.0599,1797.59,,1800.98,1801.59,,137575200,269680976,,,,,,,0,0,0,,,,,74.89999999999999,,73.78,,23390396,0,1
queen070x070,4900,561890,queen070x070_03_1545,304,69,,,,3905,4831,,1797.08,1797.53,,1801.0,1801.56,,137554456,269603388,,,,,,,0,0,0,,,,,74.89999999999999,,73.78,,23390396,0,1
queen070x070,4900,561890,queen070x070_04_7426,305,69,,,,3905,4831,,1797.1399,1797.53,,1800.89,1801.57,,137554732,269592104,,,,,,,0,0,0,,,,,74.89999999999999,,73.78,,23390396,0,1
queen080x080,6400,840560,queen080x080_01_0297,306,79,,,,5184,6321,,1797.08,1797.71,,1801.05,1801.68,,139578472,266604120,,,,,,,0,0,0,,,,,152.9,,151.76,,44036732,0,1
queen080x080,6400,840560,queen080x080_02_2368,307,79,,,,5184,6321,,1797.23,1797.7,,1801.08,1801.68,,139564492,266679332,,,,,,,0,0,0,,,,,152.9,,151.76,,44036732,0,1
queen080x080,6400,840560,queen080x080_03_0355,308,79,,,,5184,6321,,1797.2999,1797.73,,1801.12,1801.71,,139558600,267307140,,,,,,,0,0,0,,,,,152.9,,151.76,,44036732,0,1
queen080x080,6400,840560,queen080x080_04_4954,309,79,,,,5184,6321,,1797.27,1797.68,,1801.07,1801.69,,139462084,266594444,,,,,,,0,0,0,,,,,152.9,,151.76,,44036732,0,1
queen090x090,8100,1198830,queen090x090_01_8978,310,89,,,,6621,8011,,1797.13,1797.73,,1801.07,1801.77,,136049368,269901676,,,,,,,0,0,0,,,,,287.8,,280.13,,58549788,0,1
queen090x090,8100,1198830,queen090x090_02_0808,311,89,,,,6621,8011,,1797.01,1797.84,,1801.01,1801.84,,136192588,269902240,,,,,,,0,0,0,,,,,287.8,,280.13,,58549788,0,1
queen090x090,8100,1198830,queen090x090_03_9570,312,89,,,,6621,8011,,1797.15,1797.8301,,1801.08,1801.84,,136078900,269951888,,,,,,,0,0,0,,,,,287.8,,280.13,,58549788,0,1
queen090x090,8100,1198830,queen090x090_04_1188,313,89,,,,6621,8011,,1797.14,1797.71,,1801.08,1801.69,,136065740,269902700,,,,,,,0,0,0,,,,,287.8,,280.13,,58549788,0,1
queen100x100,10000,1646700,queen100x100_01_3955,314,99,,,,8132,9901,,10.59,10.28,,10.62,10.3,,742684,744724,,,,,,,0,-1,-1,,The number of vertices,The number of vertices,,495.61,,476.4,,58571972,0,1
queen100x100,10000,1646700,queen100x100_02_1699,315,99,,,,8132,9901,,10.610001,10.309999,,10.63,10.34,,744724,744724,,,,,,,0,-1,-1,,The number of vertices,The number of vertices,,495.61,,476.4,,58571972,0,1
queen100x100,10000,1646700,queen100x100_03_6670,316,99,,,,8132,9901,,10.57,10.320001,,10.61,10.35,,742684,744724,,,,,,,0,-1,-1,,The number of vertices,The number of vertices,,495.61,,476.4,,58571972,0,1
queen100x100,10000,1646700,queen100x100_04_0618,317,99,,,,8132,9901,,10.549999,10.32,,10.59,10.35,,744724,744724,,,,,,,0,-1,-1,,The number of vertices,The number of vertices,,495.61,,476.4,,58571972,0,1
queen200x200,40000,13253400,queen200x200_01_0761,318,199,,,,,39801,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,0
queen200x200,40000,13253400,queen200x200_02_3057,319,199,,,,,39801,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,0
queen200x200,40000,13253400,queen200x200_03_0327,320,199,,,,,39801,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,0
queen200x200,40000,13253400,queen200x200_04_4796,321,199,,,,,39801,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,0
sp001,13,66,sp001_01,322,2,26,11,10,10,11,0.01,0.0,0.0,0.01,0.01,0.01,31988,33016,31988,0.00099,0.000989,0.000973,22,22,23,1,1,1,,,,1.83,1.93,1.79,1.83,4786472,4794252,1,1
sp002,26,150,sp002_01,323,4,523,33,10,10,11,0.02,0.01,0.01,0.02,0.02,0.02,31984,33008,33012,0.003538,0.003372,0.003438,45,45,52,1,1,1,,,,1.87,1.94,1.8,1.83,4792376,4794320,1,1
sp003,39,234,sp003_01,324,6,10487,88,10,10,11,0.02,0.03,0.03,0.03,0.03,0.03,33012,33012,33016,0.007282,0.00733,0.007312,68,68,81,1,1,1,,,,1.87,1.97,1.8,1.84,4792588,4811268,1,1
sp004,52,318,sp004_01,325,8,210289,198,10,10,11,0.060000002,0.07,0.07,0.08,0.07,0.08,33012,34036,34040,0.012688,0.012681,0.012624,91,91,110,1,1,1,,,,1.9,1.97,1.82,1.84,4794708,4796376,1,1
sp005,65,402,sp005_01,326,10,4216790,429,10,10,11,0.21,0.22,0.21,0.22,0.22,0.22,35060,35060,34040,0.0196,0.019769,0.019507,114,114,139,1,1,1,,,,1.93,2.01,1.82,1.84,4802520,4798948,1,1
sp006,78,486,sp006_01,327,12,84556576,891,10,10,11,0.69,0.68,0.7,0.7,0.7,0.7,40180,40180,39156,0.028219,0.027823,0.028121,137,137,168,1,1,1,,,,1.99,2.04,1.86,1.86,4806344,4800780,1,1
sp007,91,570,sp007_01,328,14,1695558599,1826,10,10,11,2.27,2.27,2.3,2.28,2.28,2.31,153732,153748,152580,0.037895,0.037913,0.038116,160,160,197,1,1,1,,,,2.04,2.02,1.85,1.85,4807116,4800484,1,1
sp008,104,654,sp008_01,329,16,33999945346,3696,10,10,11,6.78,6.8,6.96,6.8,6.81,6.99,283732,282376,288756,0.048665,0.049039,0.049172,183,183,226,1,1,1,,,,2.07,2.03,1.86,1.85,4835420,4800696,1,1
sp009,117,738,sp009_01,330,18,681779022095,7447,10,10,11,20.3,20.25,20.59,20.34,20.29,20.64,1055060,1056760,1062204,0.062964,0.062541,0.062921,206,206,255,1,1,1,,,,2.1,2.06,1.86,1.86,4826644,4802852,1,1
sp010,130,822,sp010_01,331,20,13671275945845,14949,10,10,11,55.79,55.93,56.550003,55.9,56.05,56.67,2206368,2195164,2197036,0.076436,0.076619,0.078409,229,229,284,1,1,1,,,,2.15,2.09,1.89,1.86,4831552,4804000,1,1
sp011,143,906,sp011_01,332,22,274141297884341,29964,10,10,11,149.99,149.93001,152.33,150.28,150.22,152.62,4573648,4575636,4590112,0.094679,0.094435,0.094045,252,252,313,1,1,1,,,,2.2,2.12,1.9,1.88,4848144,4802616,1,1
sp012,156,990,sp012_01,333,24,5497179012654760,59994,10,10,11,395.63,395.87,400.69,396.34,396.58002,401.41,16964988,16975000,17007636,0.110994,0.111563,0.112258,275,275,342,1,1,1,,,,2.29,2.12,1.93,1.87,4861324,4804568,1,1
sp013,169,1074,sp013_01,334,26,110231392826925386,120065,10,10,11,990.82,990.48,1003.89996,992.48,992.17,1005.81,34768360,34768404,34811244,0.131336,0.129685,0.131058,298,298,371,1,1,1,,,,2.37,2.13,1.97,1.89,4884472,4804240,1,1
sp014,182,1158,sp014_01,335,28,2210399176849046821,240207,10,10,11,2470.02,2468.5,2477.13,2474.45,2472.85,2481.52,71526312,71525988,71629892,0.149463,0.148877,0.149998,321,321,400,1,1,1,,,,2.42,2.14,2.0,1.89,4906940,4820396,1,1
sp015,195,1242,sp015_01,336,30,44323712108820516566,480502,10,10,11,6089.38,6093.39,6104.8696,6100.0,6104.0,6115.0,148481484,148480172,149218016,0.172556,0.170381,0.169887,344,344,429,1,1,1,,,,2.55,2.15,2.06,1.89,4940520,4806932,1,1
sp016,208,1326,sp016_01,337,32,888794872746086303527,,10,10,11,9582.74,9582.75,9582.64,9602.0,9602.0,9602.0,543621140,543622692,544344552,0.194312,0.195969,0.197824,367,367,458,0,0,0,,,,2.7,2.19,2.12,1.88,4971616,4807712,1,1
sp017,221,1410,sp017_01,338,34,17822431566207395633927,,10,10,11,9580.76,9581.13,9580.77,9603.0,9603.0,9603.0,566773320,566816420,567157176,0.219916,0.219207,0.220104,390,390,487,0,0,0,,,,2.78,2.18,2.14,1.88,5005468,4810244,1,1
sp018,234,1494,sp018_01,339,36,357381749909002819498633,,10,10,11,9580.72,9581.279,9580.851,9603.0,9603.0,9603.0,566514380,566287964,567606028,0.246934,0.250312,0.249274,413,413,516,0,0,0,,,,2.95,2.18,2.25,1.87,5035932,4809824,1,1
sp019,247,1578,sp019_01,340,38,7166346224619009871910114,,10,10,11,9581.05,9581.069,9581.03,9603.0,9603.0,9603.0,565959448,565906744,564518996,0.281188,0.28028,0.277839,436,436,545,0,0,0,,,,3.01,2.2,2.26,1.87,5084536,4820184,1,1
sp020,260,1662,sp020_01,341,40,143702128673855407653334840,,10,10,11,9581.11,9581.19,9581.189,9603.0,9603.0,9603.0,563380684,563190964,565372208,0.312797,0.307701,0.314722,459,459,574,0,0,0,,,,3.19,2.21,2.34,1.87,5136284,4815440,1,1
sp021,273,1746,sp021_01,342,42,2881566301451636165758105547,,10,10,11,9581.359,9581.4795,9581.58,9603.0,9603.0,9603.0,564910768,564285996,566559248,0.346952,0.342588,0.346314,482,482,603,0,0,0,,,,3.54,2.23,2.46,1.88,5210440,4816796,1,1
sp022,286,1830,sp022_01,343,44,57782194503931197732687355894,,10,10,11,9581.38,9581.35,9581.13,9603.0,9603.0,9603.0,562469440,562391400,564056720,0.380097,0.381068,0.384897,505,505,632,0,0,0,,,,3.38,2.26,2.47,1.91,5249556,4822588,1,1
sp023,299,1914,sp023_01,344,46,1158669158508749446227158558267,,10,10,11,9581.869,9581.17,9581.5,9603.0,9603.0,9603.0,563615932,563361456,564371568,0.417681,0.420543,0.417297,528,528,661,0,0,0,,,,3.39,2.27,2.51,1.92,5313032,4820236,1,1
sp024,312,1998,sp024_01,345,48,23234046930980371758441616626781,,10,10,11,9581.09,9581.09,9580.54,9603.0,9603.0,9603.0,560492128,560521832,561143032,0.450845,0.455243,0.458433,551,551,690,0,0,0,,,,3.51,2.27,2.58,1.93,5389100,4820916,1,1
sp025,325,2082,sp025_01,346,50,465897389972620115812792178449781,,10,10,11,9580.96,9581.53,9581.82,9603.0,9603.0,9603.0,559846728,560073548,561344252,0.49262,0.487427,0.500617,574,574,719,0,0,0,,,,3.56,2.27,2.65,1.9,5475592,4825204,1,1
sp026,338,2166,sp026_01,347,52,9342340515541891437460512344180668,,10,10,11,9581.61,9581.19,9581.57,9603.0,9603.0,9603.0,559288512,559267848,560954916,0.566344,0.559682,0.563499,597,597,748,0,0,0,,,,3.64,2.28,2.71,1.89,5561720,4821888,1,1
sp027,351,2250,sp027_01,348,54,187335941747741429236781480678689922,,10,10,11,9581.49,9581.4,9581.42,9603.0,9603.0,9603.0,558460644,560403620,559439252,0.605555,0.608874,0.611467,620,620,777,0,0,0,,,,3.75,2.32,2.79,1.91,5665944,4829784,1,1
sp028,364,2334,sp028_01,349,56,3756527072860343096288902918096428889,,10,10,11,9581.65,9581.92,9581.08,9603.0,9603.0,9603.0,559450408,559825484,559896668,0.651806,0.651664,0.663196,643,643,806,0,0,0,,,,3.99,2.28,3.0,1.9,5765988,4828516,1,1
sp029,377,2418,sp029_01,350,58,75327219739470145246452300354951448370,,10,10,11,9581.51,9581.97,9581.77,9603.0,9603.0,9603.0,558963164,558979032,560527504,0.707888,0.712638,0.709091,666,666,835,0,0,0,,,,3.88,2.32,2.98,1.92,5871500,4838340,1,1
sp030,390,2502,sp030_01,351,60,1510488257804010989454571691497804086211,,10,10,11,9581.87,9581.88,9581.84,9603.0,9603.0,9603.0,559072736,559078872,560334760,0.758909,0.743773,0.752115,689,689,864,0,0,0,,,,3.97,2.33,3.08,1.93,6015768,4843952,1,1
hc-square-004-002,44,63,hc-square-004-002_01,352,18,234866524,94,4,4,4,0.04,0.04,0.04,0.04,0.04,0.04,34032,33012,33012,0.002242,0.00226,0.002273,110,110,104,1,1,1,,,,1.89,1.93,1.84,1.82,4790512,4794264,1,1
hc-square-005-002,54,78,hc-square-005-002_01,353,22,17433157278,137,4,4,4,0.08,0.089999996,0.08,0.09,0.09,0.09,33008,34040,34036,0.003204,0.003192,0.003197,138,138,130,1,1,1,,,,1.89,1.94,1.83,1.82,4793516,4794084,1,1
hc-square-006-002,64,93,hc-square-006-002_01,257,26,1293990170762,188,4,4,4,0.16000001,0.17,0.16,0.17,0.17,0.17,35064,34036,34032,0.004466,0.004486,0.00447,166,166,156,1,1,1,,,,1.9,1.94,1.83,1.83,4796424,4796192,1,1
hc-square-007-002,74,108,hc-square-007-002_01,354,30,96047464911400,247,4,4,4,0.32000002,0.32000002,0.31,0.33,0.33,0.32,35060,34036,35060,0.005943,0.005935,0.005893,194,194,182,1,1,1,,,,1.95,1.96,1.85,1.84,4801752,4795204,1,1
