graph_name,vertices,edges,dat_file,tokens,independent_sets,reconfiguration_sequence_length,pw_opt,pw_heur,pw_orig,cpu_time_opt,cpu_time_heur,cpu_time_orig,wallclock_time_opt,wallclock_time_heur,wallclock_time_orig,max_memory_opt,max_memory_heur,max_memory_orig,zdd_time_opt,zdd_time_heur,zdd_time_orig,zdd_size_opt,zdd_size_heur,zdd_size_orig,solved?_opt,solved?_heur,solved?_orig,error_opt,error_heur,error_orig,cpu_time_opt_preprocess,cpu_time_heur_preprocess,wallclock_time_opt_preprocess,wallclock_time_heur_preprocess,max_memory_opt_preprocess,max_memory_heur_preprocess,solved?_opt_preprocess,solved?_heur_preprocess
suzuki_instance_2_11_2_3,342,1854,suzuki_instance_2_11_2_3_01,46,2769505010261921082592573804929936952,552,14,14,341,13.679999,13.66,15.41,13.74,13.69,15.46,286456,286460,282688,0.476186,0.473748,0.526653,918,918,858,1,1,1,,,,5.02,2.28,3.59,1.91,6313732,4829824,1,1
suzuki_instance_2_12_2_3,372,2019,suzuki_instance_2_12_2_3_01,50,4091491603957850724017436965045194606492,650,14,14,371,20.960001,21.02,22.54,21.04,21.08,22.62,530368,530020,298328,0.592527,0.602626,0.704407,1002,1002,936,1,1,1,,,,4.77,2.27,3.63,1.9,6752376,4827660,1,1
suzuki_instance_2_13_2_3,402,2184,suzuki_instance_2_13_2_3_01,54,6044511016672398479454560608676295299263018,756,14,14,401,30.949999,31.009998,32.78,31.07,31.13,32.88,558840,557760,551100,0.701475,0.714026,0.842491,1086,1086,1014,1,1,1,,,,5.0,2.33,3.9,1.92,7311868,4836544,1,1
suzuki_instance_2_14_2_3,432,2349,suzuki_instance_2_14_2_3_01,58,8929778420009774016068432642916543647880937642,870,14,14,431,45.210003,45.43,46.74,45.35,45.58,46.87,591580,593220,579240,0.809867,0.982443,0.98427,1170,1170,1092,1,1,1,,,,5.359999999999999,2.35,4.28,1.95,7968124,4841428,1,1
suzuki_instance_2_15_2_3,462,2514,suzuki_instance_2_15_2_3_01,62,13192290064576793587158597864491637507770301077296,992,14,14,461,64.47,64.64,65.62,64.7,64.87,65.8,1080612,1081936,1065680,1.065315,0.929354,1.145617,1254,1254,1170,1,1,1,,,,5.96,2.37,4.82,1.95,8760532,4849684,1,1
suzuki_instance_2_16_2_3,492,2679,suzuki_instance_2_16_2_3_01,66,19489455276734749087424541909137255302197790229882344,1122,14,14,491,89.63,90.29,100.560005,89.94,90.61,100.81,1132712,1131676,1095872,1.057305,1.070157,1.11725,1338,1338,1248,1,1,1,,,,6.550000000000001,2.34,5.36,1.93,9667040,4852600,1,1
suzuki_instance_2_17_2_3,522,2844,suzuki_instance_2_17_2_3_01,70,28792489031435583518091314088456983183173810004480116618,1260,14,14,521,126.200005,126.54,138.09001,126.64,126.99,138.54001,2112140,2113552,1159860,1.276542,1.251512,1.319179,1422,1422,1326,1,1,1,,,,7.58,2.38,6.35,1.96,10759328,4861048,1,1
suzuki_instance_2_18_2_3,552,3009,suzuki_instance_2_18_2_3_01,74,42536202928921970451593051591547721633403543472584072487958,1406,14,14,551,168.84,168.27,186.11,169.43,168.86,186.66,2186692,2184888,2134952,1.435616,1.434145,1.62033,1506,1506,1404,1,1,1,,,,8.09,2.4,6.83,1.96,12040684,4872364,1,1
suzuki_instance_2_19_2_3,582,3174,suzuki_instance_2_19_2_3_01,78,62840296913372394297278015774672363406294142104123320861548240,1560,14,14,581,227.61,224.82,252.55,228.45999,225.61,253.29,2263356,2261988,2195644,1.57796,1.578608,1.706149,1590,1590,1482,1,1,1,,,,9.06,2.42,7.7,1.99,13493744,4880368,1,1
suzuki_instance_2_20_2_3,612,3339,suzuki_instance_2_20_2_3_01,82,92836281667158209619484775759835272306896191785416034244960496828,1722,14,14,611,300.15,303.07,306.01,301.17,304.14,306.97,4235612,4242620,2279936,2.000666,1.765305,1.897906,1674,1674,1560,1,1,1,,,,10.39,2.46,8.94,1.99,15144060,4889160,1,1
suzuki_instance_2_4_2_3,132,699,suzuki_instance_2_4_2_3_01,18,180320709759388,90,14,14,131,0.2,0.21,0.22,0.22,0.21,0.22,36084,36084,36084,0.069621,0.069238,0.069323,330,330,312,1,1,1,,,,2.33,2.09,2.0,1.88,4899512,4801288,1,1
suzuki_instance_2_5_2_3,162,864,suzuki_instance_2_5_2_3_01,22,266394405319018354,132,14,14,161,0.44,0.44,0.46,0.45,0.45,0.47,38132,38132,38136,0.105194,0.105767,0.105458,414,414,390,1,1,1,,,,2.51,2.09,2.04,1.86,4975236,4802600,1,1
suzuki_instance_2_6_2_3,192,1029,suzuki_instance_2_6_2_3_01,26,393554252451204693994,182,14,14,191,0.88,0.89,0.94,0.89,0.9,0.96,41200,41204,40180,0.146613,0.145673,0.148069,498,498,468,1,1,1,,,,2.83,2.12,2.19,1.87,5068532,4820092,1,1
suzuki_instance_2_7_2_3,222,1194,suzuki_instance_2_7_2_3_01,30,581412170617301011055272,240,14,14,221,1.93,1.6899999,1.86,1.95,1.7,1.88,75100,74804,73992,0.343547,0.193381,0.197984,582,582,546,1,1,1,,,,3.34,2.19,2.41,1.88,5206528,4811572,1,1
suzuki_instance_2_8_2_3,252,1359,suzuki_instance_2_8_2_3_01,34,858941581873841971077624184,306,14,14,251,3.04,3.03,3.24,3.06,3.04,3.26,81200,81424,79808,0.250539,0.247738,0.25458,666,666,624,1,1,1,,,,3.63,2.21,2.66,1.89,5390588,4815348,1,1
suzuki_instance_2_9_2_3,282,1524,suzuki_instance_2_9_2_3_01,38,1268945987642259965385005581186,380,14,14,281,5.2,5.24,5.73,5.22,5.25,5.76,155456,155452,154324,0.314423,0.322268,0.324916,750,750,702,1,1,1,,,,3.87,2.22,2.79,1.87,5633588,4818448,1,1
ph-03-02,41,57,ph-03-02_01,17,121582107,-1,5,6,13,0.01,0.02,0.03,0.02,0.02,0.04,33012,33012,33012,0.00221,0.002326,0.003166,265,353,892,1,1,1,,,,1.88,1.94,1.82,1.82,4794540,4794240,1,1
ph-03-03,59,87,ph-03-03_01,23,279340917727,31,7,8,20,5.3799996,5.28,49.010002,5.41,5.31,49.27,286776,283500,1148876,0.005146,0.005744,0.027223,834,1226,10204,1,1,1,,,,2.24,1.96,1.97,1.84,4919952,4796176,1,1
ph-04-03,89,132,ph-04-03_01,36,391184729725936525,-1,9,10,26,0.58,0.53999996,237.26999,0.58,0.55,238.17,41204,41200,2143360,0.016197,0.016958,0.57135,4354,5058,108816,1,1,1,,,,15.33,1.97,14.43,1.83,21548432,4795244,1,1
ph-04-04,117,182,ph-04-04_01,46,74825062231393217887911,,10,11,35,3587.48,3587.67,3585.75,3601.0,3601.0,3600.0,68517472,69187652,35920092,0.040106,0.042868,25.605439,10316,11660,2265360,0,0,0,,,,110.68,2.03,100.04,1.86,58735516,4798180,1,1
ph-05-04,165,256,ph-05-04_01,67,753738554891557952055688747206339,-1,,17,43,,156.32,3587.28,,156.97,3600.0,,4204164,138867092,,1.584619,858.54229,,355369,45443928,0,1,0,,,,,2.02,,1.84,,4797948,0,1
ph-05-05,205,331,ph-05-05_01,82,34186289117229456276370041652678426068693,,,19,54,,1796.2899,1796.12,,1800.06,1800.41,,17974388,139396800,,5.183926,,,567300,,0,0,0,,,,,2.08,,1.85,,4803364,0,1
ph-06-05,275,441,ph-06-05_01,113,22353448597842287861628828809135856971564909322470507445,,,22,64,,3585.8298,3587.86,,3600.0,3600.0,,34424956,277003136,,57.586604,,,4703433,,0,0,0,,,,,2.19,,1.87,,4816040,0,1
ph-06-06,329,546,ph-06-06_01,134,712081938752035057893383624500702381356344163108636740161703247481,,,25,77,,3591.15,3588.0,,3604.0,3600.0,,133407864,281482208,,894.659325,,,8654645,,0,0,0,,,,,2.19,,1.89,,4841280,0,1
ph-07-06,425,699,ph-07-06_01,177,,,,29,89,,3592.11,3587.54,,3604.0,3600.0,,149399172,290795752,,,,,,,0,0,0,,,,,2.25,,1.91,,4839536,0,1
ph-07-07,495,839,ph-07-07_01,205,,,,36,104,,3594.0,3591.68,,3605.0,3605.0,,274533688,273365680,,,,,,,0,0,0,,,,,2.29,,1.94,,4856636,0,1
ph-08-07,621,1042,ph-08-07_01,262,,,,41,118,,3592.21,3587.01,,3605.0,3601.0,,275514500,281724640,,,,,,,0,0,0,,,,,2.38,,1.97,,4886488,0,1
ph-08-08,709,1222,ph-08-08_01,298,,,,49,135,,3591.93,3586.45,,3606.0,3600.0,,282156332,290433320,,,,,,,0,0,0,,,,,2.4,,1.99,,4917808,0,1
ph-09-08,869,1482,ph-09-08_01,371,,,,55,151,,3594.4001,3587.72,,3605.0,3600.0,,276242728,290102708,,,,,,,0,0,0,,,,,2.47,,2.06,,5013472,0,1
ph-09-09,977,1707,ph-09-09_01,416,,,,64,170,,3592.96,3586.0898,,3605.0,3600.0,,277037176,283480556,,,,,,,0,0,0,,,,,2.54,,2.1,,5069680,0,1
ph-10-09,1175,2031,ph-10-09_01,507,,,,71,188,,3592.7202,3587.1401,,3606.0,3600.0,,280355276,277851436,,,,,,,0,0,0,,,,,2.66,,2.17,,5208956,0,1
ph-10-10,1305,2306,ph-10-10_01,562,,,,81,209,,1796.1,1795.8,,1800.55,1800.49,,145319288,142726328,,,,,,,0,0,0,,,,,2.79,,2.26,,5346700,0,1
ph-11-10,1545,2701,ph-11-10_01,673,,,,89,229,,1796.3301,1795.78,,1800.64,1800.52,,144412712,145638176,,,,,,,0,0,0,,,,,2.89,,2.38,,5628180,0,1
ph-11-11,1699,3031,ph-11-11_01,739,,,,100,252,,3592.5,3586.92,,3606.0,3601.0,,269067888,295546464,,,,,,,0,0,0,,,,,2.94,,2.47,,5868232,0,1
ph-12-11,1985,3504,ph-12-11_01,872,,,,109,274,,1796.58,1795.76,,1800.76,1800.55,,150663740,147169064,,,,,,,0,0,0,,,,,3.23,,2.74,,6430736,0,1
ph-12-12,2165,3894,ph-12-12_01,950,,,,121,299,,1796.4299,1795.64,,1800.71,1800.53,,145841684,142216336,,,,,,,0,0,0,,,,,3.4,,2.94,,6856276,0,1
ph-13-12,2501,4452,ph-13-12_01,1107,,,,131,323,,1796.51,1795.74,,1800.66,1800.51,,145092436,138399860,,,,,,,0,0,0,,,,,3.82,,3.38,,7869096,0,1
ph-13-13,2709,4907,ph-13-13_01,1198,,,,144,350,,1796.48,1795.74,,1800.63,1800.54,,146100548,140015284,,,,,,,0,0,0,,,,,4.22,,3.74,,8647628,0,1
ph-14-13,3099,5557,ph-14-13_01,1381,,,,155,376,,1796.57,1795.89,,1800.61,1800.59,,145486552,142086000,,,,,,,0,0,0,,,,,5.050000000000001,,4.48,,10425152,0,1
ph-14-14,3337,6082,ph-14-14_01,1486,,,,169,405,,1796.59,1795.72,,1800.62,1800.53,,144889260,143848724,,,,,,,0,0,0,,,,,5.53,,5.06,,11760128,0,1
ph-15-14,3785,6831,ph-15-14_01,1697,,,,181,433,,1796.6,1795.77,,1800.53,1800.62,,141888260,145945548,,,,,,,0,0,0,,,,,7.0600000000000005,,6.25,,14717812,0,1
ph-15-15,4055,7431,ph-15-15_01,1817,,,,196,464,,1796.62,1795.78,,1800.54,1800.6,,142249136,147811852,,,,,,,0,0,0,,,,,7.99,,7.15,,16833272,0,1
ph-16-15,4565,8286,ph-16-15_01,2058,,,,209,494,,1796.4601,1795.64,,1800.59,1800.61,,145876796,145566676,,,,,,,0,0,0,,,,,10.05,,9.09,,21669340,0,1
ph-16-16,4869,8966,ph-16-16_01,2194,,,,225,527,,1796.47,1795.5499,,1800.6,1800.66,,146304148,145472632,,,,,,,0,0,0,,,,,11.49,,10.52,,25095632,0,1
ph-17-16,5445,9934,ph-17-16_01,2467,,,,239,559,,1796.49,1795.6901,,1800.59,1800.62,,141157220,141122356,,,,,,,0,0,0,,,,,14.84,,13.83,,32781340,0,1
ph-17-17,5785,10699,ph-17-17_01,2620,,,,256,594,,1796.4701,1795.73,,1800.64,1800.6,,141389652,139528380,,,,,,,0,0,0,,,,,16.93,,15.94,,38156600,0,1
ph-18-17,6431,11787,ph-18-17_01,2927,,,,271,628,,1796.59,1796.0701,,1800.66,1800.67,,139900660,139605800,,,,,,,0,0,0,,,,,21.14,,20.08,,50087548,0,1
ph-18-18,6809,12642,ph-18-18_01,3098,,,,289,665,,1796.5901,1795.99,,1800.64,1800.76,,140352492,143838216,,,,,,,0,0,0,,,,,24.48,,23.43,,58360620,0,1
ph-19-18,7529,13857,ph-19-18_01,3441,,,,305,701,,1796.57,1795.9,,1800.71,1800.77,,142058336,144045968,,,,,,,0,0,0,,,,,29.39,,26.98,,58496472,0,1
ph-19-19,7947,14807,ph-19-19_01,3631,,,,324,740,,1796.64,1796.05,,1800.74,1800.86,,142592744,146890888,,,,,,,0,0,0,,,,,32.01,,29.94,,58489140,0,1
ph-20-19,8745,16156,ph-20-19_01,4012,,,,341,778,,0.08,0.07,,0.08,0.08,,39156,39156,,,,,,,0,-1,-1,,The number of vertices,The number of vertices,,40.01,,36.77,,58498404,0,1
ph-20-20,9205,17206,ph-20-20_01,4222,,,,361,819,,0.09,0.08,,0.09,0.09,,40180,40180,,,,,,,0,-1,-1,,The number of vertices,The number of vertices,,44.33,,41.09,,58509752,0,1
random_instance001_graph001,13,39,random_instance001_graph001_01,3,125,2,6,6,9,0.0,0.01,0.02,0.01,0.01,0.02,33012,33012,32768,0.000651,0.000635,0.000652,25,25,39,1,1,1,,,,1.84,1.95,1.79,1.84,4786224,4794160,1,1
random_instance001_graph002,13,39,random_instance001_graph002_01,3,93,2,6,7,8,0.0,0.0,0.01,0.01,0.01,0.02,33012,33008,31744,0.000643,0.000675,0.000681,27,28,38,1,1,1,,,,1.85,1.95,1.8,1.84,4786140,4794184,1,1
random_instance001_graph003,13,39,random_instance001_graph003_01,3,94,1,7,7,10,0.0,0.0,0.01,0.01,0.01,0.02,33016,33012,31744,0.00066,0.00066,0.000635,34,34,38,1,1,1,,,,1.83,1.93,1.79,1.81,4786408,4795156,1,1
random_instance001_graph004,13,39,random_instance001_graph004_01,4,94,5,7,7,9,0.0,0.0,0.02,0.01,0.01,0.02,33012,33012,31744,0.000647,0.000644,0.000664,32,32,40,1,1,1,,,,1.83,1.96,1.79,1.84,4786456,4794120,1,1
random_instance001_graph005,13,39,random_instance001_graph005_01,3,105,1,6,6,10,0.0,0.0,0.02,0.01,0.01,0.02,33012,33012,31744,0.000646,0.000665,0.000647,26,26,50,1,1,1,,,,1.83,1.93,1.78,1.82,4786456,4793120,1,1
random_instance002_graph001,26,78,random_instance002_graph001_01,8,13630,5,9,9,18,0.0,0.01,0.02,0.01,0.01,0.03,33012,33012,32768,0.002443,0.002392,0.002922,186,186,476,1,1,1,,,,1.83,1.94,1.78,1.82,4789220,4794148,1,1
random_instance002_graph002,26,78,random_instance002_graph002_01,7,12722,4,10,10,15,0.0,0.01,0.03,0.01,0.01,0.03,33012,33012,32768,0.003144,0.00313,0.006812,352,352,616,1,1,1,,,,1.85,1.95,1.8,1.84,4788416,4794164,1,1
random_instance002_graph003,26,78,random_instance002_graph003_01,8,14046,6,11,11,16,0.01,0.01,0.02,0.01,0.02,0.03,33012,33012,31744,0.003205,0.003167,0.004881,321,321,658,1,1,1,,,,1.88,1.95,1.82,1.83,4789424,4794204,1,1
random_instance002_graph004,26,78,random_instance002_graph004_01,8,14355,7,11,11,15,0.01,0.01,0.02,0.02,0.02,0.03,33012,33012,32768,0.003764,0.003757,0.00393,341,341,608,1,1,1,,,,1.85,1.94,1.79,1.83,4790524,4794940,1,1
random_instance002_graph005,26,78,random_instance002_graph005_01,7,11926,3,10,10,18,0.0,0.01,0.03,0.01,0.01,0.03,33012,33012,31744,0.002883,0.002882,0.005591,254,254,1095,1,1,1,,,,1.84,1.94,1.8,1.82,4788484,4794212,1,1
random_instance003_graph001,39,117,random_instance003_graph001_01,12,1797410,4,13,14,26,0.03,0.03,0.08,0.03,0.03,0.08,33012,33012,33792,0.016432,0.018184,0.05562,2244,2906,8874,1,1,1,,,,2.04,1.96,1.85,1.84,4836508,4795212,1,1
random_instance003_graph002,39,117,random_instance003_graph002_01,14,2283228,7,13,14,21,0.03,0.02,0.07,0.03,0.03,0.07,33012,34032,33792,0.012172,0.012288,0.036115,1454,1605,4316,1,1,1,,,,2.07,1.94,1.89,1.84,4849396,4810432,1,1
random_instance003_graph003,39,117,random_instance003_graph003_01,11,1346850,8,13,14,28,0.08,0.08,0.28,0.08,0.08,0.29,35060,35064,36864,0.012746,0.0137,0.094519,1565,1534,11820,1,1,1,,,,1.99,1.96,1.85,1.84,4833528,4794244,1,1
random_instance003_graph004,39,117,random_instance003_graph004_01,14,1936328,2,14,16,27,0.03,0.05,0.060000002,0.04,0.06,0.07,34036,34036,32768,0.032107,0.048074,0.049133,2444,3856,9454,1,1,1,,,,2.39,1.94,1.99,1.83,4941328,4791112,1,1
random_instance003_graph005,39,117,random_instance003_graph005_01,11,1566681,9,14,16,26,0.16000001,0.18,0.69,0.16,0.18,0.7,37108,37108,69876,0.031859,0.02654,0.121706,2547,3261,16612,1,1,1,,,,2.22,1.95,1.91,1.83,4901652,4795156,1,1
random_instance004_graph001,52,156,random_instance004_graph001_01,15,227597732,11,17,17,35,4.18,4.19,21.82,4.2,4.21,21.9,267808,270036,1097292,0.06475,0.06524,2.234104,6911,6911,138652,1,1,1,,,,4.19,1.97,3.09,1.85,6065980,4795936,1,1
random_instance004_graph002,52,156,random_instance004_graph002_01,16,242964120,9,18,18,35,1.32,1.31,10.7,1.33,1.32,10.74,151960,152376,557972,0.103647,0.10275,5.683615,12969,12969,266787,1,1,1,,,,5.87,1.98,5.08,1.85,8593488,4796280,1,1
random_instance004_graph003,52,156,random_instance004_graph003_01,16,280529902,5,17,20,31,0.23,0.4,3.9,0.24,0.41,3.92,38132,69756,151604,0.175814,0.300052,3.534281,13549,26744,137344,1,1,1,,,,4.37,1.97,3.57,1.85,6744720,4796216,1,1
random_instance004_graph004,52,156,random_instance004_graph004_01,15,245353332,8,16,17,33,1.82,1.23,6.84,1.83,1.24,6.86,154520,78616,292712,0.175191,0.096949,2.562619,10632,10029,109540,1,1,1,,,,3.5700000000000003,1.97,2.85,1.85,5922900,4796120,1,1
random_instance004_graph005,52,156,random_instance004_graph005_01,15,198435306,7,17,20,33,0.59999996,0.35999998,4.89,0.61,0.37,4.92,73956,42228,269892,0.350819,0.192621,4.372339,16197,15622,140413,1,1,1,,,,4.550000000000001,1.99,3.53,1.86,6540000,4796272,1,1
random_instance005_graph001,65,195,random_instance005_graph001_01,20,48187380654,12,20,23,43,44.21,107.54,398.13,44.39,107.990005,399.66,2149556,2366696,17431752,5.789893,1.809715,30.426216,84633,108475,1702838,1,1,1,,,,63.11,1.97,56.1,1.84,58683376,4796168,1,1
random_instance005_graph002,65,195,random_instance005_graph002_01,19,34141571484,12,20,21,41,68.380005,79.659996,587.02,68.66,80.0,589.31,2100452,2175100,18184240,1.175102,1.297629,72.368642,59970,72492,2138028,1,1,1,,,,42.370000000000005,1.97,41.52,1.84,46346024,4796012,1,1
random_instance005_graph003,65,195,random_instance005_graph003_01,22,38638170829,14,21,23,40,11.139999,8.22,50.77,11.19,8.26,50.94,1054364,549280,2294016,7.308109,2.938182,33.755645,103642,129949,985466,1,1,1,,,,88.53999999999999,1.98,81.22,1.84,58728748,4811520,1,1
random_instance005_graph004,65,195,random_instance005_graph004_01,18,21665853613,10,20,24,38,33.91,38.530003,155.81999,34.04,38.69,156.43,1153280,2116732,8681704,1.301236,2.037336,65.03655,72732,94019,2015530,1,1,1,,,,33.35,1.96,32.44,1.83,36698808,4796420,1,1
random_instance005_graph005,65,195,random_instance005_graph005_01,20,54651105614,11,19,22,40,39.11,57.9,463.38,39.28,58.14,465.21,1151108,2169736,17906980,0.863615,1.737579,63.314356,46510,70227,1726509,1,1,1,,,,32.89,2.0,32.06,1.86,38857648,4796888,1,1
random_instance006_graph001,78,234,random_instance006_graph001_01,23,3706721252978,,,26,46,,1796.24,1796.35,,1800.2,1800.21,,67981316,72964736,,47.697564,1766.779517,,875806,18327403,0,0,0,,,,,1.98,,1.85,,4796072,0,1
random_instance006_graph002,78,234,random_instance006_graph002_01,24,4518023603224,18,24,29,44,2238.56,2947.1301,3586.42,2247.29,2958.7,3600.0,67895340,133165936,140406880,30.484264,98.139027,473.468237,550768,1906572,11045981,1,1,0,,,,1843.69,1.98,1413.7,1.85,65023632,4797112,1,1
random_instance006_graph003,78,234,random_instance006_graph003_01,26,6209505336003,17,23,27,49,162.86,320.61,2355.8599,163.55,322.04,2364.87,8597564,16923068,136843564,28.091503,32.280776,885.599532,254246,866255,32234377,1,1,1,,,,1271.3,1.97,962.21,1.84,63064204,4796132,1,1
random_instance006_graph004,78,234,random_instance006_graph004_01,23,4784011345326,19,24,25,48,3111.51,3585.7898,3586.32,3124.08,3600.0,3600.0,69769880,73995612,143542964,27.578307,38.796864,1082.298205,419992,595168,17793391,1,0,0,,,,2348.07,1.97,1541.13,1.85,65511660,4797200,1,1
random_instance006_graph005,78,234,random_instance006_graph005_01,25,6110607164382,17,,26,51,,952.22003,1796.23,,954.36,1800.22,,34078924,71739108,,24.230505,814.078035,,421404,26572315,0,1,0,,,,,1.98,,1.86,,4797220,0,1
random_instance007_graph001,91,273,random_instance007_graph001_01,29,795908695346840,11,,30,56,,572.53,1796.6,,573.66,1800.38,,33810080,131426984,,365.298207,,,3708159,,0,1,0,,,,,1.99,,1.85,,4795812,0,1
random_instance007_graph002,91,273,random_instance007_graph002_01,30,,,,31,50,,0.03,0.03,,0.21,0.19,,31984,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,1.99,,1.85,,4795944,0,1
random_instance007_graph003,91,273,random_instance007_graph003_01,32,942068520920506,15,,31,54,,766.69,1796.46,,768.37,1800.21,,34749304,70721796,,163.069944,,,3334915,,0,1,0,,,,,1.99,,1.86,,4797192,0,1
random_instance007_graph004,91,273,random_instance007_graph004_01,30,1574776068008764,,,29,54,,1796.09,1796.2799,,1800.11,1800.22,,36601760,72854780,,82.067545,,,1137201,,0,0,0,,,,,1.99,,1.84,,4812288,0,1
random_instance007_graph005,91,273,random_instance007_graph005_01,32,1107929080040276,20,,30,53,,1447.91,1796.4601,,1450.91,1800.21,,68838060,72464396,,380.317631,,,2780994,,0,1,0,,,,,1.98,,1.84,,4795132,0,1
random_instance008_graph001,104,312,random_instance008_graph001_01,33,,,,38,62,,1796.84,1796.34,,1800.21,1800.22,,71222100,73574948,,,,,,,0,0,0,,,,,2.04,,1.86,,4798896,0,1
random_instance008_graph002,104,312,random_instance008_graph002_01,33,,,,34,59,,1796.93,1796.3401,,1800.39,1800.22,,134265928,72476472,,,,,,,0,0,0,,,,,2.02,,1.84,,4798248,0,1
random_instance008_graph003,104,312,random_instance008_graph003_01,36,86776122135880556,,,34,64,,1796.6799,1796.37,,1800.22,1800.21,,72849224,70013652,,1742.233626,,,33605458,,0,0,0,,,,,2.02,,1.84,,4798184,0,1
random_instance008_graph004,104,312,random_instance008_graph004_01,34,,,,33,64,,0.03,0.03,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.05,,1.86,,4798428,0,1
random_instance008_graph005,104,312,random_instance008_graph005_01,37,,,,32,58,,1796.7301,1796.46,,1800.22,1800.4,,73853956,134880568,,,,,,,0,0,0,,,,,2.01,,1.83,,4798524,0,1
random_instance009_graph001,117,351,random_instance009_graph001_01,33,,,,40,71,,1796.83,1796.48,,1800.21,1800.4,,71859552,134799048,,,,,,,0,0,0,,,,,2.02,,1.84,,4798212,0,1
random_instance009_graph002,117,351,random_instance009_graph002_01,38,,,,39,72,,1796.8501,1796.4299,,1800.21,1800.4,,72977996,136248844,,,,,,,0,0,0,,,,,2.04,,1.85,,4799540,0,1
random_instance009_graph003,117,351,random_instance009_graph003_01,38,,,,40,66,,1796.67,1796.36,,1800.21,1800.22,,71477108,73486824,,,,,,,0,0,0,,,,,2.05,,1.86,,4800172,0,1
random_instance009_graph004,117,351,random_instance009_graph004_01,34,,,,41,75,,1796.68,1796.41,,1800.21,1800.22,,73189384,72197384,,,,,,,0,0,0,,,,,2.03,,1.84,,4798680,0,1
random_instance009_graph005,117,351,random_instance009_graph005_01,38,,,,36,72,,1796.81,1796.47,,1800.21,1800.39,,72031924,131585296,,,,,,,0,0,0,,,,,2.02,,1.83,,4813452,0,1
random_instance010_graph001,130,390,random_instance010_graph001_01,41,,,,43,79,,1796.6901,1796.3301,,1800.22,1800.22,,73051992,74641156,,,,,,,0,0,0,,,,,2.05,,1.86,,4798264,0,1
random_instance010_graph002,130,390,random_instance010_graph002_01,39,,,,44,78,,1796.75,1796.33,,1800.4,1800.22,,137282548,72753852,,,,,,,0,0,0,,,,,2.06,,1.86,,4802468,0,1
random_instance010_graph003,130,390,random_instance010_graph003_01,46,,,,44,71,,1796.71,1796.47,,1800.22,1800.39,,73290508,131973816,,,,,,,0,0,0,,,,,2.06,,1.86,,4803696,0,1
random_instance010_graph004,130,390,random_instance010_graph004_01,41,,,,43,78,,1796.78,1796.35,,1800.22,1800.22,,75266296,72880184,,,,,,,0,0,0,,,,,2.07,,1.85,,4804644,0,1
random_instance010_graph005,130,390,random_instance010_graph005_01,40,,,,43,77,,1796.6901,1796.3401,,1800.21,1800.33,,72278892,115995416,,,,,,,0,0,0,,,,,2.09,,1.88,,4802884,0,1
random_instance011_graph001,143,429,random_instance011_graph001_01,45,,,,48,91,,1796.92,1796.32,,1800.39,1800.22,,134845356,72939212,,,,,,,0,0,0,,,,,2.07,,1.86,,4803660,0,1
random_instance011_graph002,143,429,random_instance011_graph002_01,46,,,,47,86,,0.03,0.03,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.09,,1.88,,4800196,0,1
random_instance011_graph003,143,429,random_instance011_graph003_01,45,,,,47,82,,1796.8701,1796.34,,1800.4,1800.23,,137868668,75145760,,,,,,,0,0,0,,,,,2.09,,1.88,,4799276,0,1
random_instance011_graph004,143,429,random_instance011_graph004_01,46,,,,51,83,,1796.8401,1796.45,,1800.39,1800.39,,132702776,132877232,,,,,,,0,0,0,,,,,2.08,,1.88,,4798084,0,1
random_instance011_graph005,143,429,random_instance011_graph005_01,48,,,,45,86,,1797.04,1796.52,,1800.39,1800.4,,132893772,133026256,,,,,,,0,0,0,,,,,2.07,,1.85,,4801692,0,1
random_instance012_graph001,156,468,random_instance012_graph001_01,54,,,,51,88,,1796.98,1796.35,,1800.39,1800.22,,133427924,72591380,,,,,,,0,0,0,,,,,2.08,,1.86,,4818136,0,1
random_instance012_graph002,156,468,random_instance012_graph002_01,53,,,,52,89,,1796.84,1796.29,,1800.22,1800.23,,74712348,75252140,,,,,,,0,0,0,,,,,2.08,,1.86,,4804028,0,1
random_instance012_graph003,156,468,random_instance012_graph003_01,46,,,,48,95,,1796.76,1796.44,,1800.21,1800.4,,71507116,134927444,,,,,,,0,0,0,,,,,2.08,,1.87,,4800512,0,1
random_instance012_graph004,156,468,random_instance012_graph004_01,47,,,,51,91,,1796.97,1796.39,,1800.39,1800.23,,133327876,74689936,,,,,,,0,0,0,,,,,2.1,,1.88,,4801552,0,1
random_instance012_graph005,156,468,random_instance012_graph005_01,53,,,,50,94,,0.03,0.03,,0.2,0.2,,31988,31988,,,,,,,0,-1,-1,,No such vertex,No such vertex,,2.05,,1.84,,4799304,0,1
random_instance013_graph001,169,507,random_instance013_graph001_01,53,,,,52,99,,1796.97,1796.3899,,1800.39,1800.41,,134696372,132848456,,,,,,,0,0,0,,,,,2.07,,1.85,,4802376,0,1
random_instance013_graph002,169,507,random_instance013_graph002_01,56,,,,52,94,,1796.78,1796.36,,1800.39,1800.41,,133475972,136763324,,,,,,,0,0,0,,,,,2.09,,1.87,,4802768,0,1
